course_id,title,platform,instructor,specialty,skills,level,duration,price,rating,language,certificate,url
1523,Technical Product Management - Complete Guide,edX,Boston University,Product Management,A/B Testing|Market Research|Product Roadmap,Beginner,4 months,Free,4.5,English,Yes,https://www.edx.org/course/technical-product-management
1524,Flutter Firebase & DDD Course - Masterclass,Udemy,Reso Coder,Flutter Development,Flutter|UI Design|Git|Dart|Provider,Beginner,14 hours,$14.99,4.7,English,No,https://www.udemy.com/course/flutter-firebase-and-ddd-course/
1525,Canva for Beginners - 2024 Updated,Udemy,Lindsay Marsh,Graphic Design,Branding|InDesign|Color Theory|After Effects,Advanced,6 hours,$12.99,4.6,English,Yes,https://www.udemy.com/course/canva-for-beginners/
1526,REST APIs with Flask and Python - 2024 Edition,Udemy,Jose Salvatierra,Backend Development,REST API|Express.js|Redis|PostgreSQL|Django,Advanced,17 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/rest-apis-with-flask-and-python/
1527,Web Development MicroMasters - Masterclass,edX,W3C,Web Development,WordPress|Node.js|Bootstrap|PHP,Advanced,5 months,Free,4.5,English,Yes,https://www.edx.org/course/web-development-micromasters
1528,Google Cloud Professional Certificate - Masterclass,Coursera,Google Cloud,Cloud Computing,AWS|Docker|Azure,Advanced,6 months,Free,4.7,English,Yes,https://www.coursera.org/learn/google-cloud-professional-certificate
1529,PHP & MySQL: Server-side Development - 2024 Updated,Udemy,Dave Gray,Web Development,REST API|Node.js|CSS|HTML,Beginner,22 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/php-and-mysql-server-side-development/
1530,R Programming for Data Science - Bootcamp 2024,Coursera,Johns Hopkins,Data Science,Tableau|Statistics|R,Beginner,4 weeks,Free,4.5,English,Yes,https://www.coursera.org/learn/r-programming-for-data-science
1531,Graphic Design Specialization - Bootcamp 2024,Coursera,California Institute of Arts,Graphic Design,Video Editing|Typography|Adobe Photoshop|Color Theory|Canva,Beginner,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/graphic-design-specialization
1532,مسار DevOps - Bootcamp 2024,Sprints,Sprints Egypt,DevOps,Terraform|Jenkins|Ansible,Beginner,3 أشهر,مدفوع,4.7,Arabic,Yes,https://sprints.ai/مسار-DevOps
1533,دبلومة تطوير الويب - 2024 Edition,AMIT,AMIT Egypt,Web Development,MySQL|HTML|REST API,Intermediate,4 أشهر,مدفوع,4.6,Arabic,Yes,https://amitlean.com/دبلومة-تطوير-الويب
1534,AWS بالعربي للمبتدئين - Masterclass,Udemy Arabia,محمد الغامدي,Cloud Computing,Cloud Security|Azure|CI/CD,Beginner,15 ساعة,99 جنيه,4.7,Arabic,No,https://www.udemy.com/ar/course/AWS-بالعربي-للمبتدئين
1535,إعلانات Google بالعربي - Bootcamp 2024,Udemy Arabia,سامي عزيز,Digital Marketing,Facebook Ads|Content Writing|A/B Testing,Intermediate,10 ساعات,79 جنيه,4.5,Arabic,No,https://www.udemy.com/ar/course/إعلانات-Google-بالعربي
1536,Become a Front-End Developer - Pro Course,LinkedIn Learning,LinkedIn,Frontend Development,Angular|Next.js|JavaScript|CSS,Advanced,20 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-front-end-developer
1537,تحليل البيانات باستخدام Python - Complete Guide,Edraak,Edraak Team,Data Science,Power BI|Python|R,Beginner,10 ساعات,مجاني,4.7,Arabic,No,https://www.edraak.org/course/تحليل-البيانات-باستخدام-Python
1538,Mobile UI/UX Design in Figma - Masterclass,Udemy,Pham Huy Chien,UI/UX Design,User Research|Adobe XD|Sketch|Wireframing|Prototyping,Intermediate,6 hours,$12.99,4.6,English,Yes,https://www.udemy.com/course/mobile-ui/ux-design-in-figma/
1539,Photoshop بالعربي من الصفر - 2024 Edition,Udemy Arabia,أحمد الجرف,Graphic Design,Color Theory|InDesign|Social Media Design,Intermediate,15 ساعة,79 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/Photoshop-بالعربي-من-الصفر
1540,Firebase for Mobile Apps - 2024 Updated,Udemy,Daniel Gallego,Mobile Development,SQLite|Android SDK|iOS SDK|Firebase|Git,Beginner,10 hours,$12.99,4.6,English,Yes,https://www.udemy.com/course/firebase-for-mobile-apps/
1541,AWS Solutions Architect Associate - Pro Course,Udemy,Stephane Maarek,Cloud Computing,CI/CD|Serverless|Terraform|Linux,Intermediate,27 hours,$14.99,4.7,English,No,https://www.udemy.com/course/aws-solutions-architect-associate/
1542,Go: The Complete Developer's Guide - 2024 Updated,Udemy,Stephen Grider,Backend Development,PostgreSQL|Django|FastAPI|REST API,Beginner,10 hours,$14.99,4.7,English,No,https://www.udemy.com/course/go-the-complete-developers-guide/
1543,Content Marketing Masterclass - Bootcamp 2024,Udemy,Brad Merrill,Digital Marketing,SEO|Email Marketing|Content Writing,Beginner,8 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/content-marketing-masterclass/
1544,User Experience Design - Complete Guide,edX,Michigan State,UI/UX Design,Usability Testing|Adobe XD|Prototyping|User Research|Wireframing,Intermediate,4 months,Free,4.6,English,Yes,https://www.edx.org/course/user-experience-design
1545,Artificial Intelligence MicroMasters - 2024 Updated,edX,Columbia University,Artificial Intelligence & ML,Deep Learning|OpenCV|PyTorch,Advanced,5 months,Free,4.8,English,Yes,https://www.edx.org/course/artificial-intelligence-micromasters
1546,Artificial Intelligence MicroMasters - 2024 Edition,edX,Columbia University,Artificial Intelligence & ML,Deep Learning|TensorFlow|PyTorch,Intermediate,5 months,Free,4.8,English,Yes,https://www.edx.org/course/artificial-intelligence-micromasters
1547,DevOps Engineering on AWS - Complete Guide,Coursera,Amazon Web Services,DevOps,CI/CD|Docker|Linux|Jenkins,Intermediate,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/devops-engineering-on-aws
1548,Become a Back-End Developer - 2024 Updated,LinkedIn Learning,LinkedIn,Backend Development,FastAPI|Django|REST API|Redis,Advanced,22 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-back-end-developer
1549,Flutter Firebase & DDD Course - Pro Course,Udemy,Reso Coder,Flutter Development,UI Design|Provider|Firebase|REST API,Advanced,14 hours,$14.99,4.6,English,No,https://www.udemy.com/course/flutter-firebase-and-ddd-course/
1550,Google Data Analytics Certificate - Pro Course,Coursera,Google,Data Science,R|Excel|Power BI|SQL|Data Analysis,Advanced,6 months,Free,4.6,English,Yes,https://www.coursera.org/learn/google-data-analytics-certificate
1551,AI For Everyone - Complete Guide,Coursera,Andrew Ng,Artificial Intelligence & ML,OpenCV|TensorFlow|Machine Learning|Python,Beginner,6 hours,Free,4.8,English,Yes,https://www.coursera.org/learn/ai-for-everyone
1552,Network Security Fundamentals - Bootcamp 2024,LinkedIn Learning,LinkedIn,Cybersecurity,Metasploit|Ethical Hacking|Linux|Network Security,Beginner,10 hours,$39.99/mo,4.4,English,No,https://www.linkedin.com/learning/network-security-fundamentals
1553,Generative AI with LLMs - Masterclass,Coursera,DeepLearning.AI & AWS,Artificial Intelligence & ML,Python|TensorFlow|PyTorch,Beginner,3 weeks,Free,4.8,English,Yes,https://www.coursera.org/learn/generative-ai-with-llms
1554,Android App Development with Kotlin - Complete Guide,Udemy,Tim Buchalka,Mobile Development,Android SDK|REST API|SQLite,Advanced,82 hours,$14.99,4.4,English,Yes,https://www.udemy.com/course/android-app-development-with-kotlin/
1555,SwiftUI Masterclass - Masterclass,Udemy,Robert Petras,Mobile Development,SQLite|Swift|Firebase|iOS SDK,Intermediate,36 hours,$14.99,4.8,English,No,https://www.udemy.com/course/swiftui-masterclass/
1556,Software Product Management - 2024 Edition,Coursera,University of Alberta,Product Management,Agile|SQL|A/B Testing|Scrum,Intermediate,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/software-product-management
1557,JIRA: Project Management Pro - 2024 Updated,Udemy,Daragh Walsh,Product Management,SQL|Product Roadmap|User Stories|Market Research,Advanced,5 hours,$12.99,4.4,English,Yes,https://www.udemy.com/course/jira-project-management-pro/
1558,Redux for Beginners - Masterclass,Udemy,Reed Barger,Frontend Development,React|JavaScript|Redux|Angular|Next.js,Advanced,7 hours,$12.99,4.5,English,Yes,https://www.udemy.com/course/redux-for-beginners/
1559,CompTIA Security+ Course - 2024 Edition,Udemy,Jason Dion,Cybersecurity,Metasploit|Linux|Ethical Hacking|Python,Beginner,23 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/comptia-security+-course/
1560,Adobe XD: UI/UX Design - Masterclass,Udemy,Daniel Walter Scott,UI/UX Design,Wireframing|Sketch|Design Systems|User Research,Beginner,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-xd-ui/ux-design/
1561,Become a Mobile Developer - Complete Guide,LinkedIn Learning,LinkedIn,Mobile Development,Kotlin|Firebase|REST API|Android SDK,Intermediate,20 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-mobile-developer
1562,React - Masterclass,Udemy,Maximilian Schwarzmuller,Frontend Development,JavaScript|TypeScript|CSS|Tailwind CSS,Beginner,68 hours,$14.99,4.7,English,No,https://www.udemy.com/course/react---the-complete-guide-2024/
1563,iOS App Development with Swift - Masterclass,Coursera,University of Toronto,Mobile Development,Kotlin|Firebase|React Native|Swift|SQLite,Beginner,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ios-app-development-with-swift
1564,Dart and Flutter: Complete Developer Guide - 2024 Edition,Udemy,Stephen Grider,Flutter Development,Git|SQLite|UI Design|Firebase,Intermediate,28 hours,$14.99,4.7,English,No,https://www.udemy.com/course/dart-and-flutter-complete-developer-guide/
1565,Go: The Complete Developer's Guide - 2024 Updated,Udemy,Stephen Grider,Backend Development,FastAPI|Django|REST API,Intermediate,10 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/go-the-complete-developers-guide/
1566,Kotlin for Android - Complete Guide,Udemy,Atil Samancioglu,Mobile Development,Swift|React Native|SQLite|Git|REST API,Advanced,20 hours,$14.99,4.4,English,No,https://www.udemy.com/course/kotlin-for-android/
1567,Software Product Management - Masterclass,Coursera,University of Alberta,Product Management,Scrum|Stakeholder Management|Agile|A/B Testing,Beginner,5 months,Free,4.6,English,Yes,https://www.coursera.org/learn/software-product-management
1568,Node.js: The Complete Guide - 2024 Edition,Udemy,Maximilian Schwarzmuller,Backend Development,Redis|Docker|MongoDB|Express.js,Intermediate,40 hours,$14.99,4.6,English,No,https://www.udemy.com/course/node.js-the-complete-guide/
1569,Tableau A-Z: Hands-On Training - Complete Guide,Udemy,Kirill Eremenko,Data Science,Pandas|Power BI|Excel|Data Analysis|NumPy,Intermediate,9 hours,$14.99,4.5,English,No,https://www.udemy.com/course/tableau-a-z-hands-on-training/
1570,Become a Front-End Developer - 2024 Edition,LinkedIn Learning,LinkedIn,Frontend Development,TypeScript|Next.js|HTML|CSS|Vue.js,Intermediate,20 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-a-front-end-developer
1571,UI/UX Design Specialization - 2024 Edition,Coursera,California Institute of Arts,UI/UX Design,User Research|Adobe XD|Design Systems|Zeplin|Figma,Intermediate,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ui/ux-design-specialization
1572,JavaScript Data Structures & Algorithms - Complete Guide,Udemy,Colt Steele,Frontend Development,Vue.js|HTML|Angular,Intermediate,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/javascript-data-structures-and-algorithms/
1573,R Programming for Data Science - Pro Course,Coursera,Johns Hopkins,Data Science,Tableau|Statistics|R,Beginner,4 weeks,Free,4.5,English,Yes,https://www.coursera.org/learn/r-programming-for-data-science
1574,مسار Full Stack - Bootcamp 2024,Orange Digital Center,Orange Egypt,Web Development,WordPress|MySQL|Bootstrap,Intermediate,6 أشهر,مجاني,4.8,Arabic,No,https://www.orangedigitalcenters.com/egypt/مسار-Full-Stack
1575,The Complete Web Development Bootcamp - Masterclass,Udemy,Angela Yu,Web Development,Bootstrap|MySQL|HTML|Git|WordPress,Advanced,65 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/the-complete-web-development-bootcamp/
1576,مسار تحليل البيانات - Masterclass,Mahara-Tech,ITI Egypt,Data Science,Data Analysis|Tableau|Statistics,Intermediate,35 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/مسار-تحليل-البيانات
1577,Machine Learning with Python - 2024 Updated,edX,MIT,Artificial Intelligence & ML,Scikit-learn|TensorFlow|NLP,Beginner,10 weeks,Free,4.8,English,Yes,https://www.edx.org/course/machine-learning-with-python
1578,Web Application Penetration Testing - Masterclass,Udemy,Zaid Sabih,Cybersecurity,SIEM|Firewalls|Python,Advanced,11 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/web-application-penetration-testing/
1579,CompTIA Security+ Course - Complete Guide,Udemy,Jason Dion,Cybersecurity,Firewalls|Kali Linux|SIEM,Intermediate,23 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/comptia-security+-course/
1580,"Machine Learning A-Z: AI, Python & R - 2024 Edition",Udemy,Kirill Eremenko,Artificial Intelligence & ML,Keras|TensorFlow|Scikit-learn|Hugging Face,Advanced,44 hours,$14.99,4.3,English,No,https://www.udemy.com/course/machine-learning-a-z-ai-python-and-r/
1581,Flutter BLoC & Clean Architecture - 2024 Updated,Udemy,Reso Coder,Flutter Development,REST API|SQLite|Dart|Firebase,Beginner,15 hours,$14.99,4.7,English,No,https://www.udemy.com/course/flutter-bloc-and-clean-architecture/
1582,Server-side Development with NodeJS - Bootcamp 2024,Coursera,Hong Kong University,Backend Development,GraphQL|Redis|REST API|MongoDB,Beginner,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/server-side-development-with-nodejs
1583,The Complete Flutter Bootcamp with Dart - 2024 Updated,Udemy,Angela Yu,Flutter Development,GetX|BLoC|SQLite,Advanced,27 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/the-complete-flutter-bootcamp-with-dart/
1584,Swift iOS Developer Specialization - 2024 Updated,Coursera,LearnQuest,Mobile Development,Swift|Firebase|Kotlin|React Native|SQLite,Advanced,4 months,Free,4.5,English,Yes,https://www.coursera.org/learn/swift-ios-developer-specialization
1585,Full Stack Development - Pro Course,edX,Harvard University,Web Development,REST API|Git|Node.js,Intermediate,12 weeks,Free,4.9,English,Yes,https://www.edx.org/course/full-stack-development
1586,Canva for Beginners - Complete Guide,Udemy,Lindsay Marsh,Graphic Design,Canva|Adobe Photoshop|Typography,Beginner,6 hours,$12.99,4.7,English,No,https://www.udemy.com/course/canva-for-beginners/
1587,JavaScript Data Structures & Algorithms - 2024 Edition,Udemy,Colt Steele,Frontend Development,JavaScript|Redux|HTML,Advanced,22 hours,$14.99,4.6,English,No,https://www.udemy.com/course/javascript-data-structures-and-algorithms/
1588,تصميم UI/UX بالعربي - Pro Course,Udemy Arabia,ريم سامي,UI/UX Design,Wireframing|Figma|Prototyping,Beginner,20 ساعة,99 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/تصميم-UIUX-بالعربي
1589,السوشيال ميديا للمبتدئين - Complete Guide,Edraak,Edraak Team,Digital Marketing,Google Ads|Email Marketing|Content Writing,Beginner,8 ساعات,مجاني,4.7,Arabic,No,https://www.edraak.org/course/السوشيال-ميديا-للمبتدئين
1590,AWS Certified Developer Associate - 2024 Updated,Udemy,Stephane Maarek,Cloud Computing,AWS|Serverless|Azure|Kubernetes|Docker,Intermediate,30 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/aws-certified-developer-associate/
1591,R Programming for Data Science - Bootcamp 2024,Coursera,Johns Hopkins,Data Science,Tableau|Statistics|R,Beginner,4 weeks,Free,4.5,English,Yes,https://www.coursera.org/learn/r-programming-for-data-science
1592,Market Research & Consumer Behavior - 2024 Edition,Coursera,IE Business School,Product Management,Stakeholder Management|Market Research|User Stories,Intermediate,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/market-research-and-consumer-behavior
1593,تصميم UI/UX بالعربي - Bootcamp 2024,Udemy Arabia,ريم سامي,UI/UX Design,Wireframing|Figma|Prototyping,Beginner,20 ساعة,99 جنيه,4.7,Arabic,No,https://www.udemy.com/ar/course/تصميم-UIUX-بالعربي
1594,مسار Backend - 2024 Updated,Mahara-Tech,ITI Egypt,Backend Development,REST API|Django|Redis,Beginner,45 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/مسار-Backend
1595,Vue - 2024 Edition,Udemy,Maximilian Schwarzmuller,Frontend Development,TypeScript|JavaScript|Angular|HTML|React,Intermediate,32 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/vue---the-complete-guide-2024/
1596,The Complete Cyber Security Course - Complete Guide,Udemy,Nathan House,Cybersecurity,Firewalls|Kali Linux|Python|Ethical Hacking|Wireshark,Intermediate,12 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/the-complete-cyber-security-course/
1597,Cloud Security Fundamentals - Pro Course,edX,Google Cloud,Cybersecurity,Penetration Testing|Kali Linux|Wireshark,Advanced,3 months,Free,4.5,English,Yes,https://www.edx.org/course/cloud-security-fundamentals
1598,Go: The Complete Developer's Guide - Masterclass,Udemy,Stephen Grider,Backend Development,FastAPI|Django|REST API,Intermediate,10 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/go-the-complete-developers-guide/
1599,CompTIA Security+ Course - Pro Course,Udemy,Jason Dion,Cybersecurity,Firewalls|Metasploit|Python|SIEM,Advanced,23 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/comptia-security+-course/
1600,Google Cloud Professional Certificate - Complete Guide,Coursera,Google Cloud,Cloud Computing,AWS|Docker|Azure,Advanced,6 months,Free,4.6,English,Yes,https://www.coursera.org/learn/google-cloud-professional-certificate
1601,تطوير المواقع من الصفر - Complete Guide,Edraak,Edraak Team,Web Development,JavaScript|Node.js|CSS,Intermediate,12 ساعة,مجاني,4.6,Arabic,No,https://www.edraak.org/course/تطوير-المواقع-من-الصفر
1602,Cybersecurity Fundamentals - Pro Course,edX,MIT,Cybersecurity,Network Security|Linux|SIEM,Advanced,8 weeks,Free,4.7,English,Yes,https://www.edx.org/course/cybersecurity-fundamentals
1603,AWS Solutions Architect Associate - 2024 Edition,Udemy,Stephane Maarek,Cloud Computing,Cloud Security|AWS|Serverless|CI/CD|Docker,Advanced,27 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/aws-solutions-architect-associate/
1604,مسار Full Stack - Bootcamp 2024,Orange Digital Center,Orange Egypt,Web Development,WordPress|MySQL|Bootstrap,Intermediate,6 أشهر,مجاني,4.9,Arabic,No,https://www.orangedigitalcenters.com/egypt/مسار-Full-Stack
1605,مسار Mobile Development - Bootcamp 2024,Mahara-Tech,ITI Egypt,Mobile Development,Android SDK|Firebase|iOS SDK,Beginner,40 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/مسار-Mobile-Development
1606,Digital Marketing - Bootcamp 2024,edX,Wharton School,Digital Marketing,Copywriting|HubSpot|Email Marketing|Content Writing|Google Analytics,Intermediate,6 months,Free,4.7,English,Yes,https://www.edx.org/course/digital-marketing
1607,Email Marketing Complete Guide - Pro Course,Udemy,Diego Davila,Digital Marketing,A/B Testing|Social Media|Facebook Ads|Content Writing|Google Ads,Advanced,7 hours,$12.99,4.4,English,Yes,https://www.udemy.com/course/email-marketing-complete-guide/
1608,GraphQL with React - 2024 Edition,Udemy,Stephen Grider,Backend Development,Django|Node.js|FastAPI|MongoDB|Docker,Intermediate,13 hours,$14.99,4.7,English,No,https://www.udemy.com/course/graphql-with-react/
1609,Meta Front-End Developer Certificate - 2024 Updated,Coursera,Meta,Frontend Development,React|Redux|HTML|JavaScript,Intermediate,7 months,Free,4.8,English,Yes,https://www.coursera.org/learn/meta-front-end-developer-certificate
1610,Become a Graphic Designer - Complete Guide,LinkedIn Learning,LinkedIn,Graphic Design,Typography|Social Media Design|Video Editing,Beginner,22 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-graphic-designer
1611,BLoC Pattern بالعربي - Complete Guide,Udemy Arabia,عمر محمد,Flutter Development,BLoC|Dart|Provider,Intermediate,12 ساعة,79 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/BLoC-Pattern-بالعربي
1612,دبلومة إدارة المشاريع - 2024 Updated,NTI,NTI Egypt,Product Management,A/B Testing|Scrum|Data Analysis,Beginner,3 أشهر,مدفوع,4.7,Arabic,Yes,https://www.nti.sci.eg/دبلومة-إدارة-المشاريع
1613,The Complete Web Development Bootcamp - Masterclass,Udemy,Angela Yu,Web Development,MySQL|CSS|PHP|HTML|Node.js,Beginner,65 hours,$14.99,4.7,English,No,https://www.udemy.com/course/the-complete-web-development-bootcamp/
1614,The Web Developer Bootcamp 2024 - 2024 Updated,Udemy,Colt Steele,Web Development,PHP|MySQL|CSS,Beginner,74 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/the-web-developer-bootcamp-2024/
1615,Docker and Kubernetes Complete Guide - 2024 Updated,Udemy,Stephen Grider,Backend Development,Express.js|GraphQL|Redis|FastAPI,Intermediate,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/docker-and-kubernetes-complete-guide/
1616,Become a Flutter Developer - Masterclass,LinkedIn Learning,LinkedIn,Flutter Development,Provider|Firebase|REST API|BLoC|GetX,Advanced,15 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-flutter-developer
1617,Data Science Specialization - Bootcamp 2024,Coursera,Johns Hopkins,Data Science,SQL|Tableau|Python|Pandas,Intermediate,11 months,Free,4.6,English,Yes,https://www.coursera.org/learn/data-science-specialization
1618,Django REST Framework - 2024 Updated,Udemy,Mark Winterbottom,Backend Development,Express.js|MongoDB|Redis|Node.js|Django,Advanced,15 hours,$14.99,4.5,English,No,https://www.udemy.com/course/django-rest-framework/
1619,Agile & Scrum بالعربي - Masterclass,Udemy Arabia,هاني مصطفى,Product Management,Market Research|Stakeholder Management|Agile,Beginner,8 ساعات,79 جنيه,4.5,Arabic,No,https://www.udemy.com/ar/course/Agile-&-Scrum-بالعربي
1620,Typography Fundamentals - Complete Guide,LinkedIn Learning,LinkedIn,Graphic Design,After Effects|Typography|Color Theory,Intermediate,5 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/typography-fundamentals
1621,"DevOps, CI/CD with Jenkins & Docker - Bootcamp 2024",Udemy,Mumshad Mannambeth,DevOps,Linux|AWS|Monitoring|Ansible,Intermediate,9 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/devops-ci/cd-with-jenkins-and-docker/
1622,"Machine Learning A-Z: AI, Python & R - 2024 Updated",Udemy,Kirill Eremenko,Artificial Intelligence & ML,NLP|Python|Scikit-learn|Machine Learning|OpenCV,Intermediate,44 hours,$14.99,4.5,English,No,https://www.udemy.com/course/machine-learning-a-z-ai-python-and-r/
1623,Svelte & SvelteKit Complete Guide - Masterclass,Udemy,Ali Alaa,Frontend Development,JavaScript|HTML|Angular|Redux|TypeScript,Intermediate,10 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/svelte-and-sveltekit-complete-guide/
1624,دبلومة تطوير الويب - 2024 Edition,AMIT,AMIT Egypt,Web Development,MySQL|HTML|REST API,Intermediate,4 أشهر,مدفوع,4.6,Arabic,Yes,https://amitlean.com/دبلومة-تطوير-الويب
1625,TypeScript للمبتدئين بالعربي - Masterclass,Udemy Arabia,عمر فاروق,Frontend Development,React|Angular|Redux,Intermediate,10 ساعات,79 جنيه,4.5,Arabic,No,https://www.udemy.com/ar/course/TypeScript-للمبتدئين-بالعربي
1626,Figma: Design & Prototype - Bootcamp 2024,Udemy,Daniel Scott,UI/UX Design,Figma|Wireframing|Design Systems,Beginner,15 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/figma-design-and-prototype/
1627,دبلومة DevOps - 2024 Edition,AMIT,AMIT Egypt,DevOps,Kubernetes|Docker|Linux,Beginner,3 أشهر,مدفوع,4.6,Arabic,Yes,https://amitlean.com/دبلومة-DevOps
1628,Growth Product Management - Masterclass,Udemy,Exponent,Product Management,JIRA|A/B Testing|Product Roadmap,Beginner,6 hours,$14.99,4.7,English,No,https://www.udemy.com/course/growth-product-management/
1629,Building Beautiful UIs with Flutter - 2024 Edition,Coursera,Google,Flutter Development,BLoC|SQLite|Git,Intermediate,4 weeks,Free,4.8,English,Yes,https://www.coursera.org/learn/building-beautiful-uis-with-flutter
1630,مسار UI/UX - Pro Course,Mahara-Tech,ITI Egypt,UI/UX Design,Design Systems|Prototyping|User Research,Intermediate,35 ساعة,مجاني,4.9,Arabic,Yes,https://maharatech.gov.eg/course/مسار-UIUX
1631,Docker and Kubernetes: The Complete Guide - 2024 Updated,Udemy,Stephen Grider,DevOps,Jenkins|AWS|CI/CD,Advanced,22 hours,$14.99,4.5,English,No,https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/
1632,Ansible for DevOps - Bootcamp 2024,Udemy,Jeff Geerling,DevOps,CI/CD|Docker|Git|Linux,Advanced,7 hours,$14.99,4.6,English,No,https://www.udemy.com/course/ansible-for-devops/
1633,Deep Learning Specialization - Bootcamp 2024,Coursera,Andrew Ng / DeepLearning.AI,Artificial Intelligence & ML,OpenCV|Machine Learning|Scikit-learn|Deep Learning|Keras,Intermediate,5 months,Free,5.0,English,Yes,https://www.coursera.org/learn/deep-learning-specialization
1634,Become an Ethical Hacker - Masterclass,LinkedIn Learning,LinkedIn,Cybersecurity,Ethical Hacking|SIEM|Python|Metasploit,Intermediate,18 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-an-ethical-hacker
1635,Digital Illustration with Procreate - Bootcamp 2024,Udemy,Jaysen Batchelor,Graphic Design,Typography|Canva|Social Media Design|After Effects,Intermediate,8 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/digital-illustration-with-procreate/
1636,Facebook Ads & Instagram Ads - 2024 Updated,Udemy,Isaac Rudansky,Digital Marketing,SEO|Google Analytics|Content Writing|A/B Testing|Facebook Ads,Advanced,10 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/facebook-ads-and-instagram-ads/
1637,Become a Back-End Developer - 2024 Edition,LinkedIn Learning,LinkedIn,Backend Development,FastAPI|Django|REST API|Redis,Advanced,22 hours,$39.99/mo,4.4,English,Yes,https://www.linkedin.com/learning/become-a-back-end-developer
1638,Google Digital Marketing Certificate - 2024 Updated,Coursera,Google,Digital Marketing,Google Analytics|Email Marketing|Facebook Ads,Beginner,6 months,Free,4.7,English,Yes,https://www.coursera.org/learn/google-digital-marketing-certificate
1639,Become a Cloud Architect - Complete Guide,LinkedIn Learning,LinkedIn,Cloud Computing,Azure|Docker|CI/CD,Intermediate,20 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-cloud-architect
1640,Advanced Flutter: State Management - Pro Course,Udemy,Andrea Bizzotto,Flutter Development,Git|GetX|UI Design|SQLite|Firebase,Intermediate,11 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/advanced-flutter-state-management/
1641,Become a Graphic Designer - Masterclass,LinkedIn Learning,LinkedIn,Graphic Design,Branding|Adobe Illustrator|Adobe Photoshop|Video Editing,Advanced,22 hours,$39.99/mo,4.4,English,Yes,https://www.linkedin.com/learning/become-a-graphic-designer
1642,Machine Learning with Python - 2024 Updated,edX,MIT,Artificial Intelligence & ML,Scikit-learn|TensorFlow|NLP,Beginner,10 weeks,Free,4.7,English,Yes,https://www.edx.org/course/machine-learning-with-python
1643,Usability Testing Bootcamp - Pro Course,Udemy,Joe Natoli,UI/UX Design,Usability Testing|Prototyping|InVision|Design Systems,Intermediate,8 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
